,hue_frequencies,saturation_frequencies,value_frequencies,hue_circular_mean,hue_circular_std,hue_median
default_1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002875525682038748, 0.01437762841019374, 0.029114697530642317, 0.06577764997663635, 0.13047697782250817, 0.25268681930915493, 0.3957442219905826, 0.5323316918874231, 1.019733294992991, 1.373063513173502, 2.3198303439847594, 3.990870205959527, 5.776931095215844, 7.829337550771, 9.088458358793718, 8.736565903454226, 9.051435965637468, 7.305991876639949, 5.86499406922828, 4.026454836274756, 3.662700837496855, 2.765177383990511, 2.2137953344595807, 1.9902232126810682, 1.7741993458179073, 1.9445742424787031, 1.8802343553430862, 1.7184860357284066, 1.9506847345530356, 1.5668020560008626, 1.7285503756155425, 1.7238776463822294, 1.5513461054599043, 0.8206031415118076, 1.384925056611912, 1.0075123108443262, 0.7569821357967004, 0.4669134826210416, 0.4755400596671579, 0.2936630602782071, 0.22141547751698357, 0.13766579202760507, 0.058588835771539484, 0.02695805326911326, 0.01976923906401639, 0.02695805326911326, 0.009704899176880773, 0.011502102728154991, 0.002875525682038748, 0.000718881420509687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003594407102548435, 0.0003594407102548435, 0.000718881420509687, 0.0, 0.0021566442615290607, 0.0017972035512742175, 0.0010783221307645303, 0.004313288523058121, 0.005391610653822652, 0.003594407102548435, 0.0050321699435678085, 0.004313288523058121, 0.00934545846662593, 0.011142662017900148, 0.008626577046116243, 0.008626577046116243, 0.01761259480248733, 0.018331476222997016, 0.022285324035800295, 0.023363646166564823, 0.03019301966140685, 0.02587973113834873, 0.033068545343445596, 0.040976240969052155, 0.039897918838287624, 0.04528952949211028, 0.046727292333129646, 0.05822939506128463, 0.0654182092663815, 0.055713310089500735, 0.06721541281765572, 0.08734409259192696, 0.08806297401243665, 0.1024406024226304, 0.12544480787894036, 0.12867977427123398, 0.14665180978397613, 0.17648538873512815, 0.21458610402214154, 0.23291758024513853, 0.273174939793681, 0.29941411164228465, 0.3598001509650983, 0.47266453398511915, 0.4054491211674634, 0.5391610653822652, 0.5794184249308076, 0.6495093634305021, 0.6753890945688509, 0.6581359404766184, 0.6610114661586571, 0.6495093634305021, 0.638366701412602, 0.5898422055281982, 0.6232701915818986, 0.5603680672873009, 0.52837784407462, 0.6049387153589015, 0.5445526760360878, 0.5089680457208584, 0.523705114841307, 0.5477876424283814, 0.5215484705797779, 0.5485065238488912, 0.5370044211207361, 0.4830883145825096, 0.5222673520002875, 0.4758995003774127, 0.456849142733906, 0.4392365479314187, 0.41263793537256027, 0.40940296898026673, 0.40437079903669887, 0.39143093346752456, 0.41767010531612814, 0.41479457963408933, 0.41012185040077637, 0.39969806980338596, 0.41012185040077637, 0.4083246468495022, 0.362675676647137, 0.3745372200855469, 0.3572840659933144, 0.36087847309586285, 0.34434420042414005, 0.3432658782933755, 0.34686028539592395, 0.34290643758312067, 0.31954279141655584, 0.31487006218324287, 0.3094784515294202, 0.3349987419575141, 0.3224183170985946, 0.37274001653427263, 0.35872182883433373, 0.36591064303943066, 0.36878616872146935, 0.326012724201143, 0.342187556162611, 0.365191761618921, 0.385679882103447, 0.3716616944035081, 0.38316379713166315, 0.39107149275726966, 0.39143093346752456, 0.42773444520326376, 0.4108407318212861, 0.372021135113763, 0.479853348190216, 0.4320477337263219, 0.46367851622874806, 0.49315265446964524, 0.47122677114409983, 0.4909960102081162, 0.489198806656842, 0.5290967254951295, 0.516875741346465, 0.5007009093849969, 0.5459904388771073, 0.5603680672873009, 0.574026814276985, 0.5657596779411236, 0.5474282017181266, 0.564681355810359, 0.5887638833974337, 0.6283023615254664, 0.6667625175227346, 0.643039430645915, 0.6466338377484634, 0.6433988713561698, 0.6293806836562309, 0.6620897882894217, 0.695877215053377, 0.6513065669817764, 0.6624492289996765, 0.6872506380072607, 0.6965960964738867, 0.6818590273534381, 0.6908450451098092, 0.698033859314906, 0.7001905035764351, 0.698033859314906, 0.6955177743431221, 0.7138492505661191, 0.7059415549405126, 0.6908450451098092, 0.7034254699687287, 0.6886884008482801, 0.7113331655943352, 0.6592142626073829, 0.7573415765069552, 0.6559792962150893, 0.6739513317278315, 0.7016282664174545, 0.6894072822687898, 0.6624492289996765, 0.6904856043995543, 0.7001905035764351, 0.6789835016713993, 0.7178030983789224, 0.6814995866431832, 0.6840156716149671, 0.6570576183458539, 0.6937205707918479, 0.6793429423816542, 0.6879695194277704, 0.656698177635599, 0.6426799899356601, 0.6872506380072607, 0.6710758060457928, 0.6577764997663635, 0.6052981560691564, 0.6789835016713993, 0.5999065454153338, 0.6272240393947018, 0.5833722727436109, 0.6117680888537436, 0.6344128535997987, 0.6369289385715826, 0.5682757629129075, 0.5542575752129686, 0.5592897451565364, 0.5290967254951295, 0.5639624743898495, 0.5287372847848747, 0.52837784407462, 0.5017792315157614, 0.4701484490133353, 0.482369433162, 0.5017792315157614, 0.4579274648646706, 0.45037920994931885, 0.4367204629596348, 0.4539736170518673, 0.4291722080442831, 0.3889148484957406, 0.4011358326444053, 0.41227849466230543, 0.3806477121598792, 0.36591064303943066, 0.38280435642140825, 0.3846015599726825, 0.3342798605370044, 0.3540490996010208, 0.34434420042414005, 0.35333021818051114, 0.31451062147298803, 0.30049243377304913, 0.31127565508069444, 0.31055677366018475, 0.3044462815858524, 0.3141511807627332, 0.29474138240897163, 0.31810502857553646, 0.27101829553215195, 0.2871931274936199, 0.30804068868840084, 0.2814420761295425, 0.28934977175514903, 0.2702994141116423, 0.2911469753064232, 0.27497214334495523, 0.28755256820387476, 0.27353438050393586, 0.27676934689622945, 0.277847669026994, 0.2835987203910715, 0.30049243377304913, 0.29905467093202975, 0.2742532619244456, 0.2738938212141907, 0.2566406671219582, 0.2584378706732325, 0.20955393407857373, 0.24873297149635168, 2.5667661119298373]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000718881420509687, 0.0, 0.0, 0.000718881420509687, 0.001437762841019374, 0.0010783221307645303, 0.000718881420509687, 0.0010783221307645303, 0.0032349663922935914, 0.003594407102548435, 0.003594407102548435, 0.0050321699435678085, 0.003594407102548435, 0.003594407102548435, 0.0021566442615290607, 0.003594407102548435, 0.004313288523058121, 0.004672729233312965, 0.006110492074332338, 0.004672729233312965, 0.006110492074332338, 0.006110492074332338, 0.006469932784587183, 0.007907695625606555, 0.006469932784587183, 0.009704899176880773, 0.007907695625606555, 0.00934545846662593, 0.008267136335861399, 0.008626577046116243, 0.006110492074332338, 0.00718881420509687, 0.0068293734948420256, 0.009704899176880773, 0.008986017756371086, 0.013299306279429208, 0.011502102728154991, 0.012939865569174366, 0.00934545846662593, 0.013299306279429208, 0.011502102728154991, 0.012220984148664677, 0.014018187699938895, 0.012939865569174366, 0.012939865569174366, 0.012220984148664677, 0.013658746989684051, 0.012220984148664677, 0.011502102728154991, 0.011142662017900148, 0.010783221307645304, 0.015096509830703425, 0.013658746989684051, 0.011142662017900148, 0.011861543438409835, 0.010783221307645304, 0.013299306279429208, 0.010783221307645304, 0.012939865569174366, 0.012939865569174366, 0.013658746989684051, 0.00934545846662593, 0.01042378059739046, 0.01581539125121311, 0.012580424858919522, 0.012939865569174366, 0.019409798353761547, 0.012939865569174366, 0.015455950540958269, 0.014737069120448582, 0.017253154092232485, 0.01581539125121311, 0.02084756119478092, 0.019409798353761547, 0.022285324035800295, 0.017253154092232485, 0.020128679774271234, 0.021925883325545452, 0.02372308687681967, 0.019409798353761547, 0.026239171848603575, 0.03163078250242622, 0.026598612558858415, 0.02695805326911326, 0.024082527587074513, 0.026239171848603575, 0.02587973113834873, 0.02587973113834873, 0.031990223212681065, 0.033068545343445596, 0.03270910463319075, 0.03846015599726825, 0.03738183386650372, 0.042054563099816686, 0.04241400381007153, 0.050681140145932925, 0.04528952949211028, 0.03953847812803278, 0.05032169943567809, 0.058588835771539484, 0.05140002156644261, 0.055713310089500735, 0.07224758276122353, 0.060026598612558865, 0.06829373494842025, 0.06757485352791058, 0.08482800762014306, 0.08410912619963337, 0.08698465188167212, 0.09021961827396571, 0.1042378059739046, 0.1042378059739046, 0.1042378059739046, 0.11789655296358865, 0.12220984148664678, 0.1283203335609791, 0.13586858847633082, 0.15240286114805363, 0.14773013191474066, 0.15815391251213112, 0.18007979583767658, 0.18726861004277345, 0.19122245785557673, 0.19122245785557673, 0.20811617123755438, 0.21818051112469, 0.21961827396570935, 0.2307609359836095, 0.2508896157578807, 0.2652672441680745, 0.2828798389705618, 0.3001329930627943, 0.32205887638833974, 0.35189245533949176, 0.3889148484957406, 0.4144351389238345, 0.4417526329032026, 0.47841558534919665, 0.4924337730491356, 0.5312533697566586, 0.6088925631717048, 0.6448366341971892, 0.6800618238021638, 0.7203191833507063, 0.6991121814456706, 0.7368534560224291, 0.778548578411991, 0.8227597857733366, 0.8224003450630818, 0.8339024477912368, 0.8238381079041013, 0.8791919772833471, 0.8712842816577405, 0.8454045505193918, 0.8680493152654469, 0.8802702994141116, 0.8497178390424499, 0.8684087559757019, 0.8860213507781891, 0.9108227597857734, 0.8612199417706049, 0.8626577046116243, 0.8504367204629597, 0.872362603788505, 0.877394773732073, 0.8827863843858955, 0.854031127565508, 0.8964451313755796, 0.8285108371374142, 0.8317458035297077, 0.8917724021422666, 0.9435318644189641, 0.8953668092448152, 0.9295136767190251, 0.9683332734265483, 0.9208870996729089, 0.9805542575752131, 0.9338269652420832, 0.9438913051292189, 0.9978074116674455, 1.0168577693109522, 1.0114661586571296, 1.0297976348801265, 1.030875957010891, 1.05675568814924, 1.049566873944143, 1.0941375220157434, 1.0301570755903813, 1.088745911361921, 1.0919808777542146, 1.1236116602566408, 1.0865892671003918, 1.104201861902879, 1.0650228244851012, 1.0614284173825528, 1.0718521979799434, 1.0880270299414112, 1.0797598936055497, 1.0959347255670178, 1.1189389310233278, 1.072211638690198, 1.0891053520721756, 1.0643039430645915, 1.0556773660184753, 1.0049962258725424, 1.0265626684878328, 1.0111067179468747, 1.0161388878904425, 0.9557528485676289, 0.8935696056935407, 0.8946479278243054, 0.8806297401243665, 0.8845835879371697, 0.8489989576219402, 0.8569066532475469, 0.8130548865964559, 0.7925667661119299, 0.792207325401675, 0.783221307645304, 0.7267891161352935, 0.7368534560224291, 0.7174436576686675, 0.7300240825275871, 0.7235541497429999, 0.6847345530354768, 0.6559792962150893, 0.6412422270946407, 0.6150030552460372, 0.6128464109845081, 0.6056575967794112, 0.6362100571510729, 0.626864598684447, 0.6257862765536825, 0.6171596995075662, 0.656698177635599, 0.7382912188634485, 0.80370942812983, 0.8321052442399626, 0.9057905898422055, 3.24898457999353]",90.82110053203245,14.19020758768022,86.0
